ProductID,ProductCategory,ProductBrand,ProductName,ProductPrice,MinDiscount,MaxDiscount,Rating,Features,StockAvailability,WarrantyPeriod,Color,Description
SMA-FOS-2,Smartwatch,Fossil,Fossil Smartwatch Model-358,28772,17,22,4.8,"Heart Rate Monitor, GPS, Customizable Watch Faces",Out of Stock,2 Years,Black,"Category: Smartwatch, Brand: Fossil, Name: Fossil Smartwatch Model-358, Price: ₹28772, Discount Range: 17% - 22%, Rating: 4.8, Features: Heart Rate Monitor, GPS, Customizable Watch Faces, Warranty: 2 Years Years, Color: Black"
SMA-GAR-1,Smartwatch,Garmin,Garmin Smartwatch Model-125,40541,10,31,3.8,"Waterproof, Fitness Tracking, GPS",Out of Stock,3 Years,Silver,"Category: Smartwatch, Brand: Garmin, Name: Garmin Smartwatch Model-125, Price: ₹40541, Discount Range: 10% - 31%, Rating: 3.8, Features: Waterproof, Fitness Tracking, GPS, Warranty: 3 Years Years, Color: Silver"
LAP-ACE-10,Laptop,Acer,Acer Laptop Model-586,145223,15,36,4.2,"SSD Storage, Lightweight, Touchscreen",In Stock,3 Years,Red,"Category: Laptop, Brand: Acer, Name: Acer Laptop Model-586, Price: ₹145223, Discount Range: 15% - 36%, Rating: 4.2, Features: SSD Storage, Lightweight, Touchscreen, Warranty: 3 Years Years, Color: Red"
LAP-ACE-4,Laptop,Acer,Acer Laptop Model-891,91650,13,27,3.9,"Backlit Keyboard, Touchscreen, High-Performance GPU",Out of Stock,1 Year,Silver,"Category: Laptop, Brand: Acer, Name: Acer Laptop Model-891, Price: ₹91650, Discount Range: 13% - 27%, Rating: 3.9, Features: Backlit Keyboard, Touchscreen, High-Performance GPU, Warranty: 1 Year Years, Color: Silver"
SMA-REA-4,Smartphone,Realme,Realme Smartphone Model-494,105249,11,24,3.9,"Fast Charging, Water Resistant, AMOLED Display",Out of Stock,3 Years,Red,"Category: Smartphone, Brand: Realme, Name: Realme Smartphone Model-494, Price: ₹105249, Discount Range: 11% - 24%, Rating: 3.9, Features: Fast Charging, Water Resistant, AMOLED Display, Warranty: 3 Years Years, Color: Red"
TAB-SAM-3,Tablet,Samsung,Samsung Tablet Model-549,138572,20,45,5.0,"10-inch Display, Stylus Support, Long Battery Life",In Stock,3 Years,Black,"Category: Tablet, Brand: Samsung, Name: Samsung Tablet Model-549, Price: ₹138572, Discount Range: 20% - 45%, Rating: 5.0, Features: 10-inch Display, Stylus Support, Long Battery Life, Warranty: 3 Years Years, Color: Black"
SMA-SAM-9,Smartwatch,Samsung,Samsung Smartwatch Model-207,134168,12,36,4.5,"Heart Rate Monitor, Fitness Tracking, Customizable Watch Faces",In Stock,2 Years,Silver,"Category: Smartwatch, Brand: Samsung, Name: Samsung Smartwatch Model-207, Price: ₹134168, Discount Range: 12% - 36%, Rating: 4.5, Features: Heart Rate Monitor, Fitness Tracking, Customizable Watch Faces, Warranty: 2 Years Years, Color: Silver"
LAP-DEL-4,Laptop,Dell,Dell Laptop Model-866,115866,11,33,4.1,"Backlit Keyboard, Touchscreen, Lightweight",Out of Stock,2 Years,Red,"Category: Laptop, Brand: Dell, Name: Dell Laptop Model-866, Price: ₹115866, Discount Range: 11% - 33%, Rating: 4.1, Features: Backlit Keyboard, Touchscreen, Lightweight, Warranty: 2 Years Years, Color: Red"
HEA-SKU-5,Headphones,Skullcandy,Skullcandy Headphones Model-471,76795,10,42,4.1,"Foldable, Wireless, Waterproof",Out of Stock,1 Year,Black,"Category: Headphones, Brand: Skullcandy, Name: Skullcandy Headphones Model-471, Price: ₹76795, Discount Range: 10% - 42%, Rating: 4.1, Features: Foldable, Wireless, Waterproof, Warranty: 1 Year Years, Color: Black"
CAM-OLY-10,Camera,Olympus,Olympus Camera Model-828,6812,6,27,4.7,"WiFi Connectivity, Image Stabilization, High ISO Sensitivity",Out of Stock,3 Years,White,"Category: Camera, Brand: Olympus, Name: Olympus Camera Model-828, Price: ₹6812, Discount Range: 6% - 27%, Rating: 4.7, Features: WiFi Connectivity, Image Stabilization, High ISO Sensitivity, Warranty: 3 Years Years, Color: White"
SMA-REA-1,Smartphone,Realme,Realme Smartphone Model-425,90997,20,20,4.8,"5G, AMOLED Display, Water Resistant",Out of Stock,1 Year,Red,"Category: Smartphone, Brand: Realme, Name: Realme Smartphone Model-425, Price: ₹90997, Discount Range: 20% - 20%, Rating: 4.8, Features: 5G, AMOLED Display, Water Resistant, Warranty: 1 Year Years, Color: Red"
LAP-DEL-2,Laptop,Dell,Dell Laptop Model-634,54053,7,30,3.7,"SSD Storage, Touchscreen, High-Performance GPU",In Stock,1 Year,Blue,"Category: Laptop, Brand: Dell, Name: Dell Laptop Model-634, Price: ₹54053, Discount Range: 7% - 30%, Rating: 3.7, Features: SSD Storage, Touchscreen, High-Performance GPU, Warranty: 1 Year Years, Color: Blue"
CAM-GOP-3,Camera,GoPro,GoPro Camera Model-447,75709,10,38,3.9,"Touchscreen, 4K Video, High ISO Sensitivity",In Stock,1 Year,Blue,"Category: Camera, Brand: GoPro, Name: GoPro Camera Model-447, Price: ₹75709, Discount Range: 10% - 38%, Rating: 3.9, Features: Touchscreen, 4K Video, High ISO Sensitivity, Warranty: 1 Year Years, Color: Blue"
LAP-APP-11,Laptop,Apple,Apple Laptop Model-949,107773,6,45,4.7,"High-Performance GPU, Lightweight, Touchscreen",Out of Stock,3 Years,Silver,"Category: Laptop, Brand: Apple, Name: Apple Laptop Model-949, Price: ₹107773, Discount Range: 6% - 45%, Rating: 4.7, Features: High-Performance GPU, Lightweight, Touchscreen, Warranty: 3 Years Years, Color: Silver"
HEA-SEN-8,Headphones,Sennheiser,Sennheiser Headphones Model-469,55827,19,25,4.4,"Foldable, Waterproof, Bass Boost",In Stock,1 Year,White,"Category: Headphones, Brand: Sennheiser, Name: Sennheiser Headphones Model-469, Price: ₹55827, Discount Range: 19% - 25%, Rating: 4.4, Features: Foldable, Waterproof, Bass Boost, Warranty: 1 Year Years, Color: White"
CAM-SON-13,Camera,Sony,Sony Camera Model-770,21914,11,34,4.8,"High ISO Sensitivity, Image Stabilization, Touchscreen",Out of Stock,1 Year,White,"Category: Camera, Brand: Sony, Name: Sony Camera Model-770, Price: ₹21914, Discount Range: 11% - 34%, Rating: 4.8, Features: High ISO Sensitivity, Image Stabilization, Touchscreen, Warranty: 1 Year Years, Color: White"
SMA-XIA-7,Smartwatch,Xiaomi,Xiaomi Smartwatch Model-439,130134,11,27,3.8,"Fitness Tracking, Waterproof, Customizable Watch Faces",In Stock,1 Year,Black,"Category: Smartwatch, Brand: Xiaomi, Name: Xiaomi Smartwatch Model-439, Price: ₹130134, Discount Range: 11% - 27%, Rating: 3.8, Features: Fitness Tracking, Waterproof, Customizable Watch Faces, Warranty: 1 Year Years, Color: Black"
LAP-HP-8,Laptop,HP,HP Laptop Model-510,120783,15,28,4.8,"SSD Storage, Backlit Keyboard, Touchscreen",In Stock,1 Year,Silver,"Category: Laptop, Brand: HP, Name: HP Laptop Model-510, Price: ₹120783, Discount Range: 15% - 28%, Rating: 4.8, Features: SSD Storage, Backlit Keyboard, Touchscreen, Warranty: 1 Year Years, Color: Silver"
HEA-SKU-8,Headphones,Skullcandy,Skullcandy Headphones Model-947,92680,10,49,4.2,"Foldable, Bass Boost, Noise Cancellation",Out of Stock,2 Years,Blue,"Category: Headphones, Brand: Skullcandy, Name: Skullcandy Headphones Model-947, Price: ₹92680, Discount Range: 10% - 49%, Rating: 4.2, Features: Foldable, Bass Boost, Noise Cancellation, Warranty: 2 Years Years, Color: Blue"
LAP-ASU-3,Laptop,Asus,Asus Laptop Model-533,43112,8,32,4.5,"Touchscreen, Backlit Keyboard, SSD Storage",Out of Stock,3 Years,Black,"Category: Laptop, Brand: Asus, Name: Asus Laptop Model-533, Price: ₹43112, Discount Range: 8% - 32%, Rating: 4.5, Features: Touchscreen, Backlit Keyboard, SSD Storage, Warranty: 3 Years Years, Color: Black"
CAM-FUJ-8,Camera,Fujifilm,Fujifilm Camera Model-372,139999,10,38,4.2,"Touchscreen, High ISO Sensitivity, Image Stabilization",Out of Stock,1 Year,Black,"Category: Camera, Brand: Fujifilm, Name: Fujifilm Camera Model-372, Price: ₹139999, Discount Range: 10% - 38%, Rating: 4.2, Features: Touchscreen, High ISO Sensitivity, Image Stabilization, Warranty: 1 Year Years, Color: Black"
HEA-BOA-13,Headphones,Boat,Boat Headphones Model-370,73802,18,45,3.6,"Foldable, Wireless, Waterproof",In Stock,3 Years,Black,"Category: Headphones, Brand: Boat, Name: Boat Headphones Model-370, Price: ₹73802, Discount Range: 18% - 45%, Rating: 3.6, Features: Foldable, Wireless, Waterproof, Warranty: 3 Years Years, Color: Black"
SMA-APP-11,Smartphone,Apple,Apple Smartphone Model-171,81729,9,24,4.3,"5G, Water Resistant, Dual SIM",Out of Stock,1 Year,Black,"Category: Smartphone, Brand: Apple, Name: Apple Smartphone Model-171, Price: ₹81729, Discount Range: 9% - 24%, Rating: 4.3, Features: 5G, Water Resistant, Dual SIM, Warranty: 1 Year Years, Color: Black"
LAP-MSI-2,Laptop,MSI,MSI Laptop Model-954,26933,10,44,4.7,"Touchscreen, Lightweight, High-Performance GPU",In Stock,1 Year,White,"Category: Laptop, Brand: MSI, Name: MSI Laptop Model-954, Price: ₹26933, Discount Range: 10% - 44%, Rating: 4.7, Features: Touchscreen, Lightweight, High-Performance GPU, Warranty: 1 Year Years, Color: White"
TAB-APP-3,Tablet,Apple,Apple Tablet Model-369,33807,6,40,3.6,"Long Battery Life, Quad Speakers, Stylus Support",In Stock,2 Years,Red,"Category: Tablet, Brand: Apple, Name: Apple Tablet Model-369, Price: ₹33807, Discount Range: 6% - 40%, Rating: 3.6, Features: Long Battery Life, Quad Speakers, Stylus Support, Warranty: 2 Years Years, Color: Red"
SMA-ONE-11,Smartphone,OnePlus,OnePlus Smartphone Model-161,8684,7,25,4.8,"5G, AMOLED Display, Fast Charging",Out of Stock,3 Years,Black,"Category: Smartphone, Brand: OnePlus, Name: OnePlus Smartphone Model-161, Price: ₹8684, Discount Range: 7% - 25%, Rating: 4.8, Features: 5G, AMOLED Display, Fast Charging, Warranty: 3 Years Years, Color: Black"
CAM-PAN-11,Camera,Panasonic,Panasonic Camera Model-607,143775,9,22,3.3,"Touchscreen, WiFi Connectivity, Image Stabilization",In Stock,1 Year,Blue,"Category: Camera, Brand: Panasonic, Name: Panasonic Camera Model-607, Price: ₹143775, Discount Range: 9% - 22%, Rating: 3.3, Features: Touchscreen, WiFi Connectivity, Image Stabilization, Warranty: 1 Year Years, Color: Blue"
HEA-BOA-12,Headphones,Boat,Boat Headphones Model-570,32044,16,45,3.7,"Wireless, Waterproof, Noise Cancellation",In Stock,2 Years,Blue,"Category: Headphones, Brand: Boat, Name: Boat Headphones Model-570, Price: ₹32044, Discount Range: 16% - 45%, Rating: 3.7, Features: Wireless, Waterproof, Noise Cancellation, Warranty: 2 Years Years, Color: Blue"
CAM-CAN-9,Camera,Canon,Canon Camera Model-134,31803,6,38,3.7,"4K Video, High ISO Sensitivity, Image Stabilization",In Stock,2 Years,White,"Category: Camera, Brand: Canon, Name: Canon Camera Model-134, Price: ₹31803, Discount Range: 6% - 38%, Rating: 3.7, Features: 4K Video, High ISO Sensitivity, Image Stabilization, Warranty: 2 Years Years, Color: White"
SMA-ONE-1,Smartphone,OnePlus,OnePlus Smartphone Model-549,59723,17,49,4.4,"AMOLED Display, Fast Charging, Dual SIM",In Stock,2 Years,White,"Category: Smartphone, Brand: OnePlus, Name: OnePlus Smartphone Model-549, Price: ₹59723, Discount Range: 17% - 49%, Rating: 4.4, Features: AMOLED Display, Fast Charging, Dual SIM, Warranty: 2 Years Years, Color: White"
CAM-PAN-7,Camera,Panasonic,Panasonic Camera Model-103,104272,14,28,4.2,"Touchscreen, Image Stabilization, WiFi Connectivity",In Stock,1 Year,Blue,"Category: Camera, Brand: Panasonic, Name: Panasonic Camera Model-103, Price: ₹104272, Discount Range: 14% - 28%, Rating: 4.2, Features: Touchscreen, Image Stabilization, WiFi Connectivity, Warranty: 1 Year Years, Color: Blue"
SMA-ONE-9,Smartphone,OnePlus,OnePlus Smartphone Model-465,8900,18,49,3.7,"Fast Charging, 5G, AMOLED Display",Out of Stock,2 Years,Silver,"Category: Smartphone, Brand: OnePlus, Name: OnePlus Smartphone Model-465, Price: ₹8900, Discount Range: 18% - 49%, Rating: 3.7, Features: Fast Charging, 5G, AMOLED Display, Warranty: 2 Years Years, Color: Silver"
HEA-SKU-13,Headphones,Skullcandy,Skullcandy Headphones Model-203,81772,20,33,4.4,"Waterproof, Foldable, Noise Cancellation",In Stock,2 Years,Black,"Category: Headphones, Brand: Skullcandy, Name: Skullcandy Headphones Model-203, Price: ₹81772, Discount Range: 20% - 33%, Rating: 4.4, Features: Waterproof, Foldable, Noise Cancellation, Warranty: 2 Years Years, Color: Black"
LAP-MIC-2,Laptop,Microsoft,Microsoft Laptop Model-264,123550,12,26,4.1,"Touchscreen, High-Performance GPU, Backlit Keyboard",In Stock,3 Years,Red,"Category: Laptop, Brand: Microsoft, Name: Microsoft Laptop Model-264, Price: ₹123550, Discount Range: 12% - 26%, Rating: 4.1, Features: Touchscreen, High-Performance GPU, Backlit Keyboard, Warranty: 3 Years Years, Color: Red"
LAP-ACE-13,Laptop,Acer,Acer Laptop Model-259,36699,5,43,4.1,"High-Performance GPU, Backlit Keyboard, Lightweight",In Stock,3 Years,Blue,"Category: Laptop, Brand: Acer, Name: Acer Laptop Model-259, Price: ₹36699, Discount Range: 5% - 43%, Rating: 4.1, Features: High-Performance GPU, Backlit Keyboard, Lightweight, Warranty: 3 Years Years, Color: Blue"
SMA-OPP-11,Smartphone,Oppo,Oppo Smartphone Model-504,11349,6,25,4.3,"Dual SIM, AMOLED Display, 5G",Out of Stock,3 Years,Black,"Category: Smartphone, Brand: Oppo, Name: Oppo Smartphone Model-504, Price: ₹11349, Discount Range: 6% - 25%, Rating: 4.3, Features: Dual SIM, AMOLED Display, 5G, Warranty: 3 Years Years, Color: Black"
HEA-SKU-6,Headphones,Skullcandy,Skullcandy Headphones Model-331,8250,13,27,4.1,"Noise Cancellation, Wireless, Foldable",Out of Stock,1 Year,Red,"Category: Headphones, Brand: Skullcandy, Name: Skullcandy Headphones Model-331, Price: ₹8250, Discount Range: 13% - 27%, Rating: 4.1, Features: Noise Cancellation, Wireless, Foldable, Warranty: 1 Year Years, Color: Red"
SMA-APP-15,Smartphone,Apple,Apple Smartphone Model-359,89257,12,35,3.9,"Water Resistant, Fast Charging, AMOLED Display",Out of Stock,2 Years,Red,"Category: Smartphone, Brand: Apple, Name: Apple Smartphone Model-359, Price: ₹89257, Discount Range: 12% - 35%, Rating: 3.9, Features: Water Resistant, Fast Charging, AMOLED Display, Warranty: 2 Years Years, Color: Red"
SMA-HUA-7,Smartwatch,Huawei,Huawei Smartwatch Model-277,5205,20,47,4.4,"Customizable Watch Faces, Heart Rate Monitor, Fitness Tracking",In Stock,3 Years,Black,"Category: Smartwatch, Brand: Huawei, Name: Huawei Smartwatch Model-277, Price: ₹5205, Discount Range: 20% - 47%, Rating: 4.4, Features: Customizable Watch Faces, Heart Rate Monitor, Fitness Tracking, Warranty: 3 Years Years, Color: Black"
HEA-SON-13,Headphones,Sony,Sony Headphones Model-236,82942,9,35,3.6,"Waterproof, Foldable, Bass Boost",Out of Stock,2 Years,Black,"Category: Headphones, Brand: Sony, Name: Sony Headphones Model-236, Price: ₹82942, Discount Range: 9% - 35%, Rating: 3.6, Features: Waterproof, Foldable, Bass Boost, Warranty: 2 Years Years, Color: Black"
TAB-AMA-11,Tablet,Amazon,Amazon Tablet Model-930,139466,18,38,4.0,"Stylus Support, 10-inch Display, Detachable Keyboard",In Stock,1 Year,Blue,"Category: Tablet, Brand: Amazon, Name: Amazon Tablet Model-930, Price: ₹139466, Discount Range: 18% - 38%, Rating: 4.0, Features: Stylus Support, 10-inch Display, Detachable Keyboard, Warranty: 1 Year Years, Color: Blue"
TAB-HUA-11,Tablet,Huawei,Huawei Tablet Model-122,116214,7,39,4.1,"10-inch Display, Stylus Support, Quad Speakers",In Stock,2 Years,Red,"Category: Tablet, Brand: Huawei, Name: Huawei Tablet Model-122, Price: ₹116214, Discount Range: 7% - 39%, Rating: 4.1, Features: 10-inch Display, Stylus Support, Quad Speakers, Warranty: 2 Years Years, Color: Red"
CAM-LEI-1,Camera,Leica,Leica Camera Model-123,71450,11,45,4.2,"Touchscreen, WiFi Connectivity, 4K Video",Out of Stock,2 Years,Red,"Category: Camera, Brand: Leica, Name: Leica Camera Model-123, Price: ₹71450, Discount Range: 11% - 45%, Rating: 4.2, Features: Touchscreen, WiFi Connectivity, 4K Video, Warranty: 2 Years Years, Color: Red"
HEA-ANK-13,Headphones,Anker,Anker Headphones Model-100,69557,9,20,3.1,"Bass Boost, Foldable, Wireless",Out of Stock,3 Years,Black,"Category: Headphones, Brand: Anker, Name: Anker Headphones Model-100, Price: ₹69557, Discount Range: 9% - 20%, Rating: 3.1, Features: Bass Boost, Foldable, Wireless, Warranty: 3 Years Years, Color: Black"
SMA-APP-12,Smartphone,Apple,Apple Smartphone Model-480,102521,20,39,3.2,"Dual SIM, Fast Charging, AMOLED Display",In Stock,3 Years,White,"Category: Smartphone, Brand: Apple, Name: Apple Smartphone Model-480, Price: ₹102521, Discount Range: 20% - 39%, Rating: 3.2, Features: Dual SIM, Fast Charging, AMOLED Display, Warranty: 3 Years Years, Color: White"
HEA-SEN-9,Headphones,Sennheiser,Sennheiser Headphones Model-969,121032,8,46,3.0,"Foldable, Wireless, Waterproof",In Stock,2 Years,White,"Category: Headphones, Brand: Sennheiser, Name: Sennheiser Headphones Model-969, Price: ₹121032, Discount Range: 8% - 46%, Rating: 3.0, Features: Foldable, Wireless, Waterproof, Warranty: 2 Years Years, Color: White"
SMA-SAM-2,Smartphone,Samsung,Samsung Smartphone Model-233,121569,20,21,3.9,"Water Resistant, Dual SIM, 5G",In Stock,2 Years,Red,"Category: Smartphone, Brand: Samsung, Name: Samsung Smartphone Model-233, Price: ₹121569, Discount Range: 20% - 21%, Rating: 3.9, Features: Water Resistant, Dual SIM, 5G, Warranty: 2 Years Years, Color: Red"
TAB-HUA-9,Tablet,Huawei,Huawei Tablet Model-749,135961,8,34,4.7,"10-inch Display, Detachable Keyboard, Long Battery Life",In Stock,3 Years,White,"Category: Tablet, Brand: Huawei, Name: Huawei Tablet Model-749, Price: ₹135961, Discount Range: 8% - 34%, Rating: 4.7, Features: 10-inch Display, Detachable Keyboard, Long Battery Life, Warranty: 3 Years Years, Color: White"
LAP-ASU-13,Laptop,Asus,Asus Laptop Model-590,109896,9,29,4.2,"SSD Storage, High-Performance GPU, Backlit Keyboard",Out of Stock,2 Years,Blue,"Category: Laptop, Brand: Asus, Name: Asus Laptop Model-590, Price: ₹109896, Discount Range: 9% - 29%, Rating: 4.2, Features: SSD Storage, High-Performance GPU, Backlit Keyboard, Warranty: 2 Years Years, Color: Blue"
TAB-APP-10,Tablet,Apple,Apple Tablet Model-835,86739,11,49,4.6,"Quad Speakers, Detachable Keyboard, 10-inch Display",Out of Stock,1 Year,Silver,"Category: Tablet, Brand: Apple, Name: Apple Tablet Model-835, Price: ₹86739, Discount Range: 11% - 49%, Rating: 4.6, Features: Quad Speakers, Detachable Keyboard, 10-inch Display, Warranty: 1 Year Years, Color: Silver"
SMA-FIT-14,Smartwatch,Fitbit,Fitbit Smartwatch Model-139,116048,11,41,3.3,"Fitness Tracking, Customizable Watch Faces, GPS",In Stock,3 Years,Black,"Category: Smartwatch, Brand: Fitbit, Name: Fitbit Smartwatch Model-139, Price: ₹116048, Discount Range: 11% - 41%, Rating: 3.3, Features: Fitness Tracking, Customizable Watch Faces, GPS, Warranty: 3 Years Years, Color: Black"
HEA-BEA-4,Headphones,Beats,Beats Headphones Model-114,80695,20,41,3.7,"Wireless, Foldable, Noise Cancellation",In Stock,2 Years,Red,"Category: Headphones, Brand: Beats, Name: Beats Headphones Model-114, Price: ₹80695, Discount Range: 20% - 41%, Rating: 3.7, Features: Wireless, Foldable, Noise Cancellation, Warranty: 2 Years Years, Color: Red"
SMA-SAM-2,Smartwatch,Samsung,Samsung Smartwatch Model-246,102314,18,47,4.6,"Heart Rate Monitor, Waterproof, GPS",In Stock,2 Years,White,"Category: Smartwatch, Brand: Samsung, Name: Samsung Smartwatch Model-246, Price: ₹102314, Discount Range: 18% - 47%, Rating: 4.6, Features: Heart Rate Monitor, Waterproof, GPS, Warranty: 2 Years Years, Color: White"
TAB-HUA-10,Tablet,Huawei,Huawei Tablet Model-442,52796,16,36,4.2,"Stylus Support, 10-inch Display, Detachable Keyboard",Out of Stock,3 Years,Silver,"Category: Tablet, Brand: Huawei, Name: Huawei Tablet Model-442, Price: ₹52796, Discount Range: 16% - 36%, Rating: 4.2, Features: Stylus Support, 10-inch Display, Detachable Keyboard, Warranty: 3 Years Years, Color: Silver"
LAP-MSI-8,Laptop,MSI,MSI Laptop Model-946,131796,12,32,3.2,"High-Performance GPU, Lightweight, Backlit Keyboard",Out of Stock,2 Years,Red,"Category: Laptop, Brand: MSI, Name: MSI Laptop Model-946, Price: ₹131796, Discount Range: 12% - 32%, Rating: 3.2, Features: High-Performance GPU, Lightweight, Backlit Keyboard, Warranty: 2 Years Years, Color: Red"
